"date","series","value","label"
2012-09-14,"SF43718",12.7458,"Tipo de cambio FIX USD/MXN"
2012-09-17,"SF43718",12.7492,"Tipo de cambio FIX USD/MXN"
2012-09-18,"SF43718",12.8192,"Tipo de cambio FIX USD/MXN"
2012-09-19,"SF43718",12.8235,"Tipo de cambio FIX USD/MXN"
2012-09-20,"SF43718",12.9042,"Tipo de cambio FIX USD/MXN"
2012-09-21,"SF43718",12.8376,"Tipo de cambio FIX USD/MXN"
2012-09-24,"SF43718",12.9123,"Tipo de cambio FIX USD/MXN"
2012-09-25,"SF43718",12.8233,"Tipo de cambio FIX USD/MXN"
2012-09-26,"SF43718",12.917,"Tipo de cambio FIX USD/MXN"
2012-09-27,"SF43718",12.8521,"Tipo de cambio FIX USD/MXN"
2012-09-28,"SF43718",12.8695,"Tipo de cambio FIX USD/MXN"
2012-10-01,"SF43718",12.8178,"Tipo de cambio FIX USD/MXN"
2012-10-02,"SF43718",12.8375,"Tipo de cambio FIX USD/MXN"
2012-10-03,"SF43718",12.8528,"Tipo de cambio FIX USD/MXN"
2012-10-04,"SF43718",12.7589,"Tipo de cambio FIX USD/MXN"
2012-10-05,"SF43718",12.6987,"Tipo de cambio FIX USD/MXN"
2012-10-08,"SF43718",12.8426,"Tipo de cambio FIX USD/MXN"
2012-10-09,"SF43718",12.868,"Tipo de cambio FIX USD/MXN"
2012-10-10,"SF43718",12.9119,"Tipo de cambio FIX USD/MXN"
2012-10-11,"SF43718",12.8792,"Tipo de cambio FIX USD/MXN"
2012-10-12,"SF43718",12.8901,"Tipo de cambio FIX USD/MXN"
2012-10-15,"SF43718",12.8188,"Tipo de cambio FIX USD/MXN"
2012-10-16,"SF43718",12.8077,"Tipo de cambio FIX USD/MXN"
2012-10-17,"SF43718",12.7981,"Tipo de cambio FIX USD/MXN"
2012-10-18,"SF43718",12.8299,"Tipo de cambio FIX USD/MXN"
2012-10-19,"SF43718",12.8551,"Tipo de cambio FIX USD/MXN"
2012-10-22,"SF43718",12.8571,"Tipo de cambio FIX USD/MXN"
2012-10-23,"SF43718",12.9759,"Tipo de cambio FIX USD/MXN"
2012-10-24,"SF43718",12.9839,"Tipo de cambio FIX USD/MXN"
2012-10-25,"SF43718",12.9669,"Tipo de cambio FIX USD/MXN"
2012-10-26,"SF43718",13.0112,"Tipo de cambio FIX USD/MXN"
2012-10-29,"SF43718",13.09,"Tipo de cambio FIX USD/MXN"
2012-10-30,"SF43718",13.0498,"Tipo de cambio FIX USD/MXN"
2012-10-31,"SF43718",13.0911,"Tipo de cambio FIX USD/MXN"
2012-11-01,"SF43718",13.0387,"Tipo de cambio FIX USD/MXN"
2012-11-05,"SF43718",13.0449,"Tipo de cambio FIX USD/MXN"
2012-11-06,"SF43718",12.9769,"Tipo de cambio FIX USD/MXN"
2012-11-07,"SF43718",13.0432,"Tipo de cambio FIX USD/MXN"
2012-11-08,"SF43718",13.1168,"Tipo de cambio FIX USD/MXN"
2012-11-09,"SF43718",13.1789,"Tipo de cambio FIX USD/MXN"
2012-11-12,"SF43718",13.1975,"Tipo de cambio FIX USD/MXN"
2012-11-13,"SF43718",13.2284,"Tipo de cambio FIX USD/MXN"
2012-11-14,"SF43718",13.2353,"Tipo de cambio FIX USD/MXN"
2012-11-15,"SF43718",13.2522,"Tipo de cambio FIX USD/MXN"
2012-11-16,"SF43718",13.2063,"Tipo de cambio FIX USD/MXN"
2012-11-20,"SF43718",13.0245,"Tipo de cambio FIX USD/MXN"
2012-11-21,"SF43718",13.0395,"Tipo de cambio FIX USD/MXN"
2012-11-22,"SF43718",13.0188,"Tipo de cambio FIX USD/MXN"
2012-11-23,"SF43718",12.9799,"Tipo de cambio FIX USD/MXN"
2012-11-26,"SF43718",12.9984,"Tipo de cambio FIX USD/MXN"
2012-11-27,"SF43718",12.9861,"Tipo de cambio FIX USD/MXN"
2012-11-28,"SF43718",13.0372,"Tipo de cambio FIX USD/MXN"
2012-11-29,"SF43718",12.9617,"Tipo de cambio FIX USD/MXN"
2012-11-30,"SF43718",12.9268,"Tipo de cambio FIX USD/MXN"
2012-12-03,"SF43718",12.9335,"Tipo de cambio FIX USD/MXN"
2012-12-04,"SF43718",12.96,"Tipo de cambio FIX USD/MXN"
2012-12-05,"SF43718",12.9284,"Tipo de cambio FIX USD/MXN"
2012-12-06,"SF43718",12.9102,"Tipo de cambio FIX USD/MXN"
2012-12-07,"SF43718",12.8469,"Tipo de cambio FIX USD/MXN"
2012-12-10,"SF43718",12.7964,"Tipo de cambio FIX USD/MXN"
2012-12-11,"SF43718",12.7584,"Tipo de cambio FIX USD/MXN"
2012-12-13,"SF43718",12.7869,"Tipo de cambio FIX USD/MXN"
2012-12-14,"SF43718",12.7768,"Tipo de cambio FIX USD/MXN"
2012-12-17,"SF43718",12.7624,"Tipo de cambio FIX USD/MXN"
2012-12-18,"SF43718",12.7236,"Tipo de cambio FIX USD/MXN"
2012-12-19,"SF43718",12.7327,"Tipo de cambio FIX USD/MXN"
2012-12-20,"SF43718",12.7777,"Tipo de cambio FIX USD/MXN"
2012-12-21,"SF43718",12.8991,"Tipo de cambio FIX USD/MXN"
2012-12-24,"SF43718",12.9764,"Tipo de cambio FIX USD/MXN"
2012-12-26,"SF43718",13.0058,"Tipo de cambio FIX USD/MXN"
2012-12-27,"SF43718",13.0101,"Tipo de cambio FIX USD/MXN"
2012-12-28,"SF43718",12.988,"Tipo de cambio FIX USD/MXN"
2012-12-31,"SF43718",12.9658,"Tipo de cambio FIX USD/MXN"
2013-01-02,"SF43718",12.7488,"Tipo de cambio FIX USD/MXN"
2013-01-03,"SF43718",12.743,"Tipo de cambio FIX USD/MXN"
2013-01-04,"SF43718",12.7597,"Tipo de cambio FIX USD/MXN"
2013-01-07,"SF43718",12.7679,"Tipo de cambio FIX USD/MXN"
2013-01-08,"SF43718",12.8015,"Tipo de cambio FIX USD/MXN"
2013-01-09,"SF43718",12.7503,"Tipo de cambio FIX USD/MXN"
2013-01-10,"SF43718",12.6555,"Tipo de cambio FIX USD/MXN"
2013-01-11,"SF43718",12.6478,"Tipo de cambio FIX USD/MXN"
2013-01-14,"SF43718",12.6533,"Tipo de cambio FIX USD/MXN"
2013-01-15,"SF43718",12.6526,"Tipo de cambio FIX USD/MXN"
2013-01-16,"SF43718",12.6305,"Tipo de cambio FIX USD/MXN"
2013-01-17,"SF43718",12.5868,"Tipo de cambio FIX USD/MXN"
2013-01-18,"SF43718",12.6555,"Tipo de cambio FIX USD/MXN"
2013-01-21,"SF43718",12.7098,"Tipo de cambio FIX USD/MXN"
2013-01-22,"SF43718",12.6817,"Tipo de cambio FIX USD/MXN"
2013-01-23,"SF43718",12.6616,"Tipo de cambio FIX USD/MXN"
2013-01-24,"SF43718",12.6286,"Tipo de cambio FIX USD/MXN"
2013-01-25,"SF43718",12.6993,"Tipo de cambio FIX USD/MXN"
2013-01-28,"SF43718",12.7802,"Tipo de cambio FIX USD/MXN"
2013-01-29,"SF43718",12.7134,"Tipo de cambio FIX USD/MXN"
2013-01-30,"SF43718",12.7408,"Tipo de cambio FIX USD/MXN"
2013-01-31,"SF43718",12.7094,"Tipo de cambio FIX USD/MXN"
2013-02-01,"SF43718",12.6377,"Tipo de cambio FIX USD/MXN"
2013-02-05,"SF43718",12.6294,"Tipo de cambio FIX USD/MXN"
2013-02-06,"SF43718",12.6664,"Tipo de cambio FIX USD/MXN"
2013-02-07,"SF43718",12.7105,"Tipo de cambio FIX USD/MXN"
2013-02-08,"SF43718",12.7307,"Tipo de cambio FIX USD/MXN"
2013-02-11,"SF43718",12.7706,"Tipo de cambio FIX USD/MXN"
2013-02-12,"SF43718",12.7364,"Tipo de cambio FIX USD/MXN"
2013-02-13,"SF43718",12.7116,"Tipo de cambio FIX USD/MXN"
2013-02-14,"SF43718",12.6982,"Tipo de cambio FIX USD/MXN"
2013-02-15,"SF43718",12.6866,"Tipo de cambio FIX USD/MXN"
2013-02-18,"SF43718",12.6959,"Tipo de cambio FIX USD/MXN"
2013-02-19,"SF43718",12.6873,"Tipo de cambio FIX USD/MXN"
2013-02-20,"SF43718",12.6694,"Tipo de cambio FIX USD/MXN"
2013-02-21,"SF43718",12.7699,"Tipo de cambio FIX USD/MXN"
2013-02-22,"SF43718",12.7517,"Tipo de cambio FIX USD/MXN"
2013-02-25,"SF43718",12.7028,"Tipo de cambio FIX USD/MXN"
2013-02-26,"SF43718",12.868,"Tipo de cambio FIX USD/MXN"
2013-02-27,"SF43718",12.8322,"Tipo de cambio FIX USD/MXN"
2013-02-28,"SF43718",12.7795,"Tipo de cambio FIX USD/MXN"
2013-03-01,"SF43718",12.8012,"Tipo de cambio FIX USD/MXN"
2013-03-04,"SF43718",12.7814,"Tipo de cambio FIX USD/MXN"
2013-03-05,"SF43718",12.7355,"Tipo de cambio FIX USD/MXN"
2013-03-06,"SF43718",12.7345,"Tipo de cambio FIX USD/MXN"
2013-03-07,"SF43718",12.7839,"Tipo de cambio FIX USD/MXN"
2013-03-08,"SF43718",12.6684,"Tipo de cambio FIX USD/MXN"
2013-03-11,"SF43718",12.5308,"Tipo de cambio FIX USD/MXN"
2013-03-12,"SF43718",12.4641,"Tipo de cambio FIX USD/MXN"
2013-03-13,"SF43718",12.3967,"Tipo de cambio FIX USD/MXN"
2013-03-14,"SF43718",12.4545,"Tipo de cambio FIX USD/MXN"
2013-03-15,"SF43718",12.439,"Tipo de cambio FIX USD/MXN"
2013-03-19,"SF43718",12.4339,"Tipo de cambio FIX USD/MXN"
2013-03-20,"SF43718",12.3909,"Tipo de cambio FIX USD/MXN"
2013-03-21,"SF43718",12.3841,"Tipo de cambio FIX USD/MXN"
2013-03-22,"SF43718",12.3724,"Tipo de cambio FIX USD/MXN"
2013-03-25,"SF43718",12.3579,"Tipo de cambio FIX USD/MXN"
2013-03-26,"SF43718",12.3546,"Tipo de cambio FIX USD/MXN"
2013-03-27,"SF43718",12.3612,"Tipo de cambio FIX USD/MXN"
2013-04-01,"SF43718",12.3438,"Tipo de cambio FIX USD/MXN"
2013-04-02,"SF43718",12.2728,"Tipo de cambio FIX USD/MXN"
2013-04-03,"SF43718",12.3266,"Tipo de cambio FIX USD/MXN"
2013-04-04,"SF43718",12.3197,"Tipo de cambio FIX USD/MXN"
2013-04-05,"SF43718",12.2383,"Tipo de cambio FIX USD/MXN"
2013-04-08,"SF43718",12.1588,"Tipo de cambio FIX USD/MXN"
2013-04-09,"SF43718",12.1304,"Tipo de cambio FIX USD/MXN"
2013-04-10,"SF43718",12.114,"Tipo de cambio FIX USD/MXN"
2013-04-11,"SF43718",12.0691,"Tipo de cambio FIX USD/MXN"
2013-04-12,"SF43718",12.0824,"Tipo de cambio FIX USD/MXN"
2013-04-15,"SF43718",12.1729,"Tipo de cambio FIX USD/MXN"
2013-04-16,"SF43718",12.1668,"Tipo de cambio FIX USD/MXN"
2013-04-17,"SF43718",12.237,"Tipo de cambio FIX USD/MXN"
2013-04-18,"SF43718",12.2479,"Tipo de cambio FIX USD/MXN"
2013-04-19,"SF43718",12.2254,"Tipo de cambio FIX USD/MXN"
2013-04-22,"SF43718",12.3227,"Tipo de cambio FIX USD/MXN"
2013-04-23,"SF43718",12.2492,"Tipo de cambio FIX USD/MXN"
2013-04-24,"SF43718",12.2768,"Tipo de cambio FIX USD/MXN"
2013-04-25,"SF43718",12.1231,"Tipo de cambio FIX USD/MXN"
2013-04-26,"SF43718",12.155,"Tipo de cambio FIX USD/MXN"
2013-04-29,"SF43718",12.1326,"Tipo de cambio FIX USD/MXN"
2013-04-30,"SF43718",12.1456,"Tipo de cambio FIX USD/MXN"
2013-05-02,"SF43718",12.1756,"Tipo de cambio FIX USD/MXN"
2013-05-03,"SF43718",12.0851,"Tipo de cambio FIX USD/MXN"
2013-05-06,"SF43718",12.1074,"Tipo de cambio FIX USD/MXN"
2013-05-07,"SF43718",12.0733,"Tipo de cambio FIX USD/MXN"
2013-05-08,"SF43718",12.0393,"Tipo de cambio FIX USD/MXN"
2013-05-09,"SF43718",11.9807,"Tipo de cambio FIX USD/MXN"
2013-05-10,"SF43718",12.1094,"Tipo de cambio FIX USD/MXN"
2013-05-13,"SF43718",12.1448,"Tipo de cambio FIX USD/MXN"
2013-05-14,"SF43718",12.1485,"Tipo de cambio FIX USD/MXN"
2013-05-15,"SF43718",12.2313,"Tipo de cambio FIX USD/MXN"
2013-05-16,"SF43718",12.2378,"Tipo de cambio FIX USD/MXN"
2013-05-17,"SF43718",12.3177,"Tipo de cambio FIX USD/MXN"
2013-05-20,"SF43718",12.3258,"Tipo de cambio FIX USD/MXN"
2013-05-21,"SF43718",12.3414,"Tipo de cambio FIX USD/MXN"
2013-05-22,"SF43718",12.3113,"Tipo de cambio FIX USD/MXN"
2013-05-23,"SF43718",12.4764,"Tipo de cambio FIX USD/MXN"
2013-05-24,"SF43718",12.5219,"Tipo de cambio FIX USD/MXN"
2013-05-27,"SF43718",12.4831,"Tipo de cambio FIX USD/MXN"
2013-05-28,"SF43718",12.5275,"Tipo de cambio FIX USD/MXN"
2013-05-29,"SF43718",12.6328,"Tipo de cambio FIX USD/MXN"
2013-05-30,"SF43718",12.7781,"Tipo de cambio FIX USD/MXN"
2013-05-31,"SF43718",12.8035,"Tipo de cambio FIX USD/MXN"
2013-06-03,"SF43718",12.7882,"Tipo de cambio FIX USD/MXN"
2013-06-04,"SF43718",12.7317,"Tipo de cambio FIX USD/MXN"
2013-06-05,"SF43718",12.8167,"Tipo de cambio FIX USD/MXN"
2013-06-06,"SF43718",12.9079,"Tipo de cambio FIX USD/MXN"
2013-06-07,"SF43718",12.7173,"Tipo de cambio FIX USD/MXN"
2013-06-10,"SF43718",12.8572,"Tipo de cambio FIX USD/MXN"
2013-06-11,"SF43718",12.8846,"Tipo de cambio FIX USD/MXN"
2013-06-12,"SF43718",12.8442,"Tipo de cambio FIX USD/MXN"
2013-06-13,"SF43718",12.7812,"Tipo de cambio FIX USD/MXN"
2013-06-14,"SF43718",12.6916,"Tipo de cambio FIX USD/MXN"
2013-06-17,"SF43718",12.737,"Tipo de cambio FIX USD/MXN"
2013-06-18,"SF43718",12.88,"Tipo de cambio FIX USD/MXN"
2013-06-19,"SF43718",12.8695,"Tipo de cambio FIX USD/MXN"
2013-06-20,"SF43718",13.4015,"Tipo de cambio FIX USD/MXN"
2013-06-21,"SF43718",13.4041,"Tipo de cambio FIX USD/MXN"
2013-06-24,"SF43718",13.3966,"Tipo de cambio FIX USD/MXN"
2013-06-25,"SF43718",13.2424,"Tipo de cambio FIX USD/MXN"
2013-06-26,"SF43718",13.1884,"Tipo de cambio FIX USD/MXN"
2013-06-27,"SF43718",13.0235,"Tipo de cambio FIX USD/MXN"
2013-06-28,"SF43718",13.0279,"Tipo de cambio FIX USD/MXN"
2013-07-01,"SF43718",12.9131,"Tipo de cambio FIX USD/MXN"
2013-07-02,"SF43718",12.985,"Tipo de cambio FIX USD/MXN"
2013-07-03,"SF43718",13.0377,"Tipo de cambio FIX USD/MXN"
2013-07-04,"SF43718",12.8902,"Tipo de cambio FIX USD/MXN"
2013-07-05,"SF43718",13.0567,"Tipo de cambio FIX USD/MXN"
2013-07-08,"SF43718",12.9267,"Tipo de cambio FIX USD/MXN"
2013-07-09,"SF43718",12.8654,"Tipo de cambio FIX USD/MXN"
2013-07-10,"SF43718",12.9494,"Tipo de cambio FIX USD/MXN"
2013-07-11,"SF43718",12.8599,"Tipo de cambio FIX USD/MXN"
2013-07-12,"SF43718",12.8234,"Tipo de cambio FIX USD/MXN"
2013-07-15,"SF43718",12.7387,"Tipo de cambio FIX USD/MXN"
2013-07-16,"SF43718",12.6299,"Tipo de cambio FIX USD/MXN"
2013-07-17,"SF43718",12.5455,"Tipo de cambio FIX USD/MXN"
2013-07-18,"SF43718",12.4976,"Tipo de cambio FIX USD/MXN"
2013-07-19,"SF43718",12.5499,"Tipo de cambio FIX USD/MXN"
2013-07-22,"SF43718",12.5054,"Tipo de cambio FIX USD/MXN"
2013-07-23,"SF43718",12.5093,"Tipo de cambio FIX USD/MXN"
2013-07-24,"SF43718",12.633,"Tipo de cambio FIX USD/MXN"
2013-07-25,"SF43718",12.6468,"Tipo de cambio FIX USD/MXN"
2013-07-26,"SF43718",12.7091,"Tipo de cambio FIX USD/MXN"
2013-07-29,"SF43718",12.7321,"Tipo de cambio FIX USD/MXN"
2013-07-30,"SF43718",12.7635,"Tipo de cambio FIX USD/MXN"
2013-07-31,"SF43718",12.8464,"Tipo de cambio FIX USD/MXN"
2013-08-01,"SF43718",12.8068,"Tipo de cambio FIX USD/MXN"
2013-08-02,"SF43718",12.6904,"Tipo de cambio FIX USD/MXN"
2013-08-05,"SF43718",12.6759,"Tipo de cambio FIX USD/MXN"
2013-08-06,"SF43718",12.6445,"Tipo de cambio FIX USD/MXN"
2013-08-07,"SF43718",12.6989,"Tipo de cambio FIX USD/MXN"
2013-08-08,"SF43718",12.646,"Tipo de cambio FIX USD/MXN"
2013-08-09,"SF43718",12.5889,"Tipo de cambio FIX USD/MXN"
2013-08-12,"SF43718",12.5666,"Tipo de cambio FIX USD/MXN"
2013-08-13,"SF43718",12.7545,"Tipo de cambio FIX USD/MXN"
2013-08-14,"SF43718",12.7255,"Tipo de cambio FIX USD/MXN"
2013-08-15,"SF43718",12.8625,"Tipo de cambio FIX USD/MXN"
2013-08-16,"SF43718",12.8722,"Tipo de cambio FIX USD/MXN"
2013-08-19,"SF43718",13.0124,"Tipo de cambio FIX USD/MXN"
2013-08-20,"SF43718",13.0064,"Tipo de cambio FIX USD/MXN"
2013-08-21,"SF43718",13.1424,"Tipo de cambio FIX USD/MXN"
2013-08-22,"SF43718",13.1486,"Tipo de cambio FIX USD/MXN"
2013-08-23,"SF43718",12.9979,"Tipo de cambio FIX USD/MXN"
2013-08-26,"SF43718",13.109,"Tipo de cambio FIX USD/MXN"
2013-08-27,"SF43718",13.3366,"Tipo de cambio FIX USD/MXN"
2013-08-28,"SF43718",13.2539,"Tipo de cambio FIX USD/MXN"
2013-08-29,"SF43718",13.3104,"Tipo de cambio FIX USD/MXN"
2013-08-30,"SF43718",13.3415,"Tipo de cambio FIX USD/MXN"
2013-09-02,"SF43718",13.307,"Tipo de cambio FIX USD/MXN"
2013-09-03,"SF43718",13.4394,"Tipo de cambio FIX USD/MXN"
2013-09-04,"SF43718",13.3065,"Tipo de cambio FIX USD/MXN"
2013-09-05,"SF43718",13.4079,"Tipo de cambio FIX USD/MXN"
2013-09-06,"SF43718",13.2413,"Tipo de cambio FIX USD/MXN"
2013-09-09,"SF43718",13.1471,"Tipo de cambio FIX USD/MXN"
2013-09-10,"SF43718",13.1119,"Tipo de cambio FIX USD/MXN"
2013-09-11,"SF43718",13.0938,"Tipo de cambio FIX USD/MXN"
2013-09-12,"SF43718",13.0854,"Tipo de cambio FIX USD/MXN"
2013-09-13,"SF43718",13.054,"Tipo de cambio FIX USD/MXN"
2013-09-17,"SF43718",12.9241,"Tipo de cambio FIX USD/MXN"
2013-09-18,"SF43718",12.9687,"Tipo de cambio FIX USD/MXN"
2013-09-19,"SF43718",12.7179,"Tipo de cambio FIX USD/MXN"
2013-09-20,"SF43718",12.7685,"Tipo de cambio FIX USD/MXN"
2013-09-23,"SF43718",12.7846,"Tipo de cambio FIX USD/MXN"
2013-09-24,"SF43718",12.8754,"Tipo de cambio FIX USD/MXN"
2013-09-25,"SF43718",12.953,"Tipo de cambio FIX USD/MXN"
2013-09-26,"SF43718",13.0119,"Tipo de cambio FIX USD/MXN"
2013-09-27,"SF43718",13.145,"Tipo de cambio FIX USD/MXN"
2013-09-30,"SF43718",13.1747,"Tipo de cambio FIX USD/MXN"
2013-10-01,"SF43718",13.1294,"Tipo de cambio FIX USD/MXN"
2013-10-02,"SF43718",13.1593,"Tipo de cambio FIX USD/MXN"
2013-10-03,"SF43718",13.2663,"Tipo de cambio FIX USD/MXN"
2013-10-04,"SF43718",13.0976,"Tipo de cambio FIX USD/MXN"
2013-10-07,"SF43718",13.0959,"Tipo de cambio FIX USD/MXN"
2013-10-08,"SF43718",13.1417,"Tipo de cambio FIX USD/MXN"
2013-10-09,"SF43718",13.2126,"Tipo de cambio FIX USD/MXN"
2013-10-10,"SF43718",13.0913,"Tipo de cambio FIX USD/MXN"
2013-10-11,"SF43718",13.0514,"Tipo de cambio FIX USD/MXN"
2013-10-14,"SF43718",13.0492,"Tipo de cambio FIX USD/MXN"
2013-10-15,"SF43718",12.9725,"Tipo de cambio FIX USD/MXN"
2013-10-16,"SF43718",12.8816,"Tipo de cambio FIX USD/MXN"
2013-10-17,"SF43718",12.7717,"Tipo de cambio FIX USD/MXN"
2013-10-18,"SF43718",12.7988,"Tipo de cambio FIX USD/MXN"
2013-10-21,"SF43718",12.9314,"Tipo de cambio FIX USD/MXN"
2013-10-22,"SF43718",12.8713,"Tipo de cambio FIX USD/MXN"
2013-10-23,"SF43718",12.9433,"Tipo de cambio FIX USD/MXN"
2013-10-24,"SF43718",12.9916,"Tipo de cambio FIX USD/MXN"
2013-10-25,"SF43718",12.8693,"Tipo de cambio FIX USD/MXN"
2013-10-28,"SF43718",12.8948,"Tipo de cambio FIX USD/MXN"
2013-10-29,"SF43718",12.8903,"Tipo de cambio FIX USD/MXN"
2013-10-30,"SF43718",12.864,"Tipo de cambio FIX USD/MXN"
2013-10-31,"SF43718",13.0067,"Tipo de cambio FIX USD/MXN"
2013-11-01,"SF43718",13.0789,"Tipo de cambio FIX USD/MXN"
2013-11-04,"SF43718",12.9869,"Tipo de cambio FIX USD/MXN"
2013-11-05,"SF43718",13.1341,"Tipo de cambio FIX USD/MXN"
2013-11-06,"SF43718",13.1388,"Tipo de cambio FIX USD/MXN"
2013-11-07,"SF43718",13.1912,"Tipo de cambio FIX USD/MXN"
2013-11-08,"SF43718",13.2412,"Tipo de cambio FIX USD/MXN"
2013-11-11,"SF43718",13.2314,"Tipo de cambio FIX USD/MXN"
2013-11-12,"SF43718",13.1879,"Tipo de cambio FIX USD/MXN"
2013-11-13,"SF43718",13.103,"Tipo de cambio FIX USD/MXN"
2013-11-14,"SF43718",13.0173,"Tipo de cambio FIX USD/MXN"
2013-11-15,"SF43718",12.9524,"Tipo de cambio FIX USD/MXN"
2013-11-19,"SF43718",12.8869,"Tipo de cambio FIX USD/MXN"
2013-11-20,"SF43718",12.9697,"Tipo de cambio FIX USD/MXN"
2013-11-21,"SF43718",13.0617,"Tipo de cambio FIX USD/MXN"
2013-11-22,"SF43718",13.0223,"Tipo de cambio FIX USD/MXN"
2013-11-25,"SF43718",13.0267,"Tipo de cambio FIX USD/MXN"
2013-11-26,"SF43718",13.0745,"Tipo de cambio FIX USD/MXN"
2013-11-27,"SF43718",13.0925,"Tipo de cambio FIX USD/MXN"
2013-11-28,"SF43718",13.0836,"Tipo de cambio FIX USD/MXN"
2013-11-29,"SF43718",13.1101,"Tipo de cambio FIX USD/MXN"
2013-12-02,"SF43718",13.2041,"Tipo de cambio FIX USD/MXN"
2013-12-03,"SF43718",13.2372,"Tipo de cambio FIX USD/MXN"
2013-12-04,"SF43718",13.0826,"Tipo de cambio FIX USD/MXN"
2013-12-05,"SF43718",13.0057,"Tipo de cambio FIX USD/MXN"
2013-12-06,"SF43718",12.9299,"Tipo de cambio FIX USD/MXN"
2013-12-09,"SF43718",12.8612,"Tipo de cambio FIX USD/MXN"
2013-12-10,"SF43718",12.8574,"Tipo de cambio FIX USD/MXN"
2013-12-11,"SF43718",12.9342,"Tipo de cambio FIX USD/MXN"
2013-12-13,"SF43718",12.9515,"Tipo de cambio FIX USD/MXN"
2013-12-16,"SF43718",12.9439,"Tipo de cambio FIX USD/MXN"
2013-12-17,"SF43718",12.9575,"Tipo de cambio FIX USD/MXN"
2013-12-18,"SF43718",12.9937,"Tipo de cambio FIX USD/MXN"
2013-12-19,"SF43718",12.973,"Tipo de cambio FIX USD/MXN"
2013-12-20,"SF43718",12.9574,"Tipo de cambio FIX USD/MXN"
2013-12-23,"SF43718",12.961,"Tipo de cambio FIX USD/MXN"
2013-12-24,"SF43718",13.02,"Tipo de cambio FIX USD/MXN"
2013-12-26,"SF43718",13.0547,"Tipo de cambio FIX USD/MXN"
2013-12-27,"SF43718",13.0765,"Tipo de cambio FIX USD/MXN"
2013-12-30,"SF43718",13.0652,"Tipo de cambio FIX USD/MXN"
2013-12-31,"SF43718",13.0843,"Tipo de cambio FIX USD/MXN"
2014-01-02,"SF43718",13.1011,"Tipo de cambio FIX USD/MXN"
2014-01-03,"SF43718",13.0911,"Tipo de cambio FIX USD/MXN"
2014-01-06,"SF43718",13.0905,"Tipo de cambio FIX USD/MXN"
2014-01-07,"SF43718",13.0337,"Tipo de cambio FIX USD/MXN"
2014-01-08,"SF43718",13.0846,"Tipo de cambio FIX USD/MXN"
2014-01-09,"SF43718",13.1403,"Tipo de cambio FIX USD/MXN"
2014-01-10,"SF43718",13.0065,"Tipo de cambio FIX USD/MXN"
2014-01-13,"SF43718",12.9889,"Tipo de cambio FIX USD/MXN"
2014-01-14,"SF43718",13.0956,"Tipo de cambio FIX USD/MXN"
2014-01-15,"SF43718",13.1689,"Tipo de cambio FIX USD/MXN"
2014-01-16,"SF43718",13.2907,"Tipo de cambio FIX USD/MXN"
2014-01-17,"SF43718",13.2737,"Tipo de cambio FIX USD/MXN"
2014-01-20,"SF43718",13.242,"Tipo de cambio FIX USD/MXN"
2014-01-21,"SF43718",13.2984,"Tipo de cambio FIX USD/MXN"
2014-01-22,"SF43718",13.3194,"Tipo de cambio FIX USD/MXN"
2014-01-23,"SF43718",13.3722,"Tipo de cambio FIX USD/MXN"
2014-01-24,"SF43718",13.493,"Tipo de cambio FIX USD/MXN"
2014-01-27,"SF43718",13.4408,"Tipo de cambio FIX USD/MXN"
2014-01-28,"SF43718",13.3104,"Tipo de cambio FIX USD/MXN"
2014-01-29,"SF43718",13.3671,"Tipo de cambio FIX USD/MXN"
2014-01-30,"SF43718",13.3207,"Tipo de cambio FIX USD/MXN"
2014-01-31,"SF43718",13.3769,"Tipo de cambio FIX USD/MXN"
2014-02-04,"SF43718",13.3928,"Tipo de cambio FIX USD/MXN"
2014-02-05,"SF43718",13.3705,"Tipo de cambio FIX USD/MXN"
2014-02-06,"SF43718",13.2211,"Tipo de cambio FIX USD/MXN"
2014-02-07,"SF43718",13.3285,"Tipo de cambio FIX USD/MXN"
2014-02-10,"SF43718",13.3134,"Tipo de cambio FIX USD/MXN"
2014-02-11,"SF43718",13.2916,"Tipo de cambio FIX USD/MXN"
2014-02-12,"SF43718",13.3056,"Tipo de cambio FIX USD/MXN"
2014-02-13,"SF43718",13.332,"Tipo de cambio FIX USD/MXN"
2014-02-14,"SF43718",13.2477,"Tipo de cambio FIX USD/MXN"
2014-02-17,"SF43718",13.1949,"Tipo de cambio FIX USD/MXN"
2014-02-18,"SF43718",13.2261,"Tipo de cambio FIX USD/MXN"
2014-02-19,"SF43718",13.2714,"Tipo de cambio FIX USD/MXN"
2014-02-20,"SF43718",13.2913,"Tipo de cambio FIX USD/MXN"
2014-02-21,"SF43718",13.2704,"Tipo de cambio FIX USD/MXN"
2014-02-24,"SF43718",13.209,"Tipo de cambio FIX USD/MXN"
2014-02-25,"SF43718",13.2248,"Tipo de cambio FIX USD/MXN"
2014-02-26,"SF43718",13.2992,"Tipo de cambio FIX USD/MXN"
2014-02-27,"SF43718",13.3066,"Tipo de cambio FIX USD/MXN"
2014-02-28,"SF43718",13.2379,"Tipo de cambio FIX USD/MXN"
2014-03-03,"SF43718",13.3201,"Tipo de cambio FIX USD/MXN"
2014-03-04,"SF43718",13.2752,"Tipo de cambio FIX USD/MXN"
2014-03-05,"SF43718",13.2519,"Tipo de cambio FIX USD/MXN"
